id,Predicted
55889,356820
558,199490
56898,645933
102985,355204
183888,592531
18393,273761
67851,301109
42827,316814
12436,357797
83201,459887
137517,632953
16547,391790
155312,420720
22221,261811
125308,317120
113478,436327
3325,226613
16424,328364
172198,481468
171176,485035
106269,670544
154946,478131
136856,406906
118588,488211
174616,641411
70834,325898
79391,544923
164924,603074
92321,379477
71499,451789
151012,863057
95968,713417
73829,504638
160604,461990
110936,736796
184147,667952
61889,333915
168209,543700
163281,490828
105452,435654
185506,712242
24882,351823
166191,496149
84983,377423
132867,368004
157316,557135
46404,516077
101607,444449
95102,401454
73440,519789
98684,361332
15204,194465
83010,441661
154527,580038
75051,507842
113664,368028
128731,502868
138051,423187
36811,343095
82198,343081
60255,419985
129367,542144
9531,340591
66848,407070
120051,389798
143726,513716
170690,552589
74177,392827
158970,496973
31294,421706
160692,787482
85454,391372
177728,744393
82016,560885
123417,426354
83026,537420
99271,362959
123804,387160
116539,407491
105104,340436
62020,927293
142081,652258
43452,814943
98549,418573
38531,176347
154045,577612
167648,591916
145496,547648
176199,711347
134552,475901
107265,560365
52465,339704
39489,326702
94746,408890
167145,747908
52425,360819
158088,569265
98550,401729
11675,276031
98158,400038
79335,337939
39499,454847
129066,646408
76637,490858
1457,439311
120956,739798
21240,360712
127407,483563
160302,424702
96867,386240
62995,351231
125447,459348
63767,279771
127532,406624
89496,412081
12284,171265
137874,337577
9481,401590
21927,287807
82748,397387
144798,366094
61771,782368
101317,498426
28106,445707
171026,486419
101949,321717
74778,599490
139407,404366
131987,522385
27238,133073
21614,379780
35832,209220
94108,462502
89887,450828
14197,336477
101180,508385
134515,490150
40425,302234
143656,537256
3623,346067
44733,349943
9793,667348
36380,355055
156891,556974
40670,339424
8669,346980
100203,382165
61471,393789
135409,532528
130374,424001
94042,360535
71459,471811
20526,149458
7484,254031
32296,442756
100784,462704
115087,351921
55381,290662
58678,380246
92719,428837
80437,474729
40725,347690
135217,358517
54525,259117
177920,590708
1688,221676
104383,586525
142587,516967
99934,581321
156434,471789
8835,292278
69046,546268
14859,318448
121898,421399
75553,502478
183768,601198
21090,496808
87058,440692
72272,482938
174182,552975
22862,373880
160976,494935
110148,518209
28465,815461
65010,326659
33773,378252
15638,351937
168246,734937
2247,369002
181451,589658
74608,493379
173015,438864
129106,446900
144383,453119
75185,481341
98063,448669
96911,506219
97046,461413
172325,589803
154634,394308
129087,779908
34569,349552
3813,358295
9762,796701
26514,323450
124755,558964
14913,262578
135885,553929
25925,208739
141757,424377
166292,550385
40054,392345
170553,483328
58362,327153
171853,514482
106016,703099
34769,313177
66491,775920
93800,531912
17973,297305
70482,495897
147237,564104
18052,281353
106581,384588
123027,448003
6691,365315
143366,673699
92986,351636
123910,446077
141535,427440
2956,332838
161884,550454
74022,681758
151596,755417
140445,829215
18687,391935
94020,356516
23036,327658
61713,894674
86511,786407
147596,695226
87552,348563
87758,475889
109775,361985
45727,241822
140470,455334
74488,496853
57460,451153
137958,481955
164183,537058
174234,602011
94729,391269
116256,439039
116196,425264
82997,396419
54813,464941
57615,334999
60668,431662
180003,587240
11736,287565
148289,492298
118192,565645
160756,565145
161318,545313
20479,168370
130644,315878
114890,451681
114147,584759
65699,624403
125313,282749
5069,346182
111345,413540
22183,306982
9846,591599
141596,419993
21087,514340
108931,487579
9721,446902
178149,539125
96814,501943
49816,376523
16950,367567
3539,323349
179647,586606
25194,299895
7539,281975
147807,502542
76911,318887
152279,541093
50458,370624
65894,698702
150026,498278
14797,280539
142551,493543
74589,361827
9220,304225
106305,359080
135133,475261
19705,478726
74308,554465
164658,505592
39917,298009
84888,446103
155029,529915
68205,421457
65435,289340
175254,708761
65114,471693
163183,426892
155966,549226
152056,374894
172604,743448
146021,393903
24278,367186
20031,270637
118460,481364
158420,470956
137151,436930
90042,413055
110782,405042
170463,636464
77247,478347
100002,392226
904,251038
40250,293450
64003,479985
818,233444
148325,486765
13833,261106
38477,314320
17250,262775
9665,434979
120100,473308
110528,398468
161718,503237
26700,300743
154932,459557
122236,335332
67740,457608
149248,457604
14424,320853
109111,495242
96360,355970
170560,655828
112644,694933
156493,459436
126191,592545
127981,420291
111978,410964
95604,578859
27993,433935
4139,262466
87640,489279
76569,285768
100678,312983
11243,385999
139282,480850
48169,259561
138814,458235
107407,297253
157561,460452
134287,426348
96913,590095
146290,482145
171002,543293
149765,509120
57972,590643
13555,454409
59286,632241
84032,469538
164582,653523
67524,403016
159512,516923
86250,540515
170280,585445
29989,332655
180487,582240
34811,267685
149393,506458
82891,429806
93204,639151
75384,502832
159331,389135
119407,486036
43730,360972
83752,398016
70616,840150
60927,370982
120711,419456
14632,281690
181814,612310
118872,376850
68803,403655
90205,452620
43247,595786
84789,464257
184712,637712
131485,520493
4684,664604
34581,280149
25894,236381
175938,554570
94670,650675
17166,334249
129084,743274
149468,437475
133499,477146
4956,576080
3602,316739
127540,594726
6444,292486
17958,314157
17252,287349
124235,497352
89380,406012
15886,382783
51090,319735
83449,452475
132130,448834
165358,769222
183829,719166
112675,453048
32039,159238
46589,325205
125178,342990
3265,458279
75758,597118
27479,234146
84010,445376
89986,509164
20487,148494
46341,509195
23315,312583
15604,399511
43490,405220
106907,299007
116989,485181
157278,425172
12003,196648
167141,771202
138600,350326
97134,383721
162847,424471
177915,577190
47921,400966
96902,435890
19535,479066
4328,576749
105089,338201
111426,389576
23977,359842
35157,276742
157898,506149
108745,499616
18918,424226
80956,438226
150233,538920
126806,381130
94362,476932
97470,433350
58765,453833
103871,570366
107317,392020
103815,479499
39104,383558
42330,374955
77559,341469
105941,389171
36376,290548
105428,495935
44732,311209
143705,543055
159777,493363
20801,356533
9019,303793
62393,403859
8881,378085
74230,345771
28987,434137
138361,546588
117560,401668
45684,589043
42993,392934
177571,632300
21417,362500
58061,474727
105441,374550
165657,450991
70208,351285
101052,380562
12629,261567
132751,375126
184016,763575
40258,310906
117719,442109
121909,465765
166485,487139
74318,454086
171656,617301
89002,565659
124849,461376
43257,1253450
171234,514972
62248,256037
140890,374393
66484,835306
172634,605958
79458,433155
7768,292221
171667,505585
63489,329512
134320,716439
55251,286731
176988,618756
23533,364350
119122,582854
98741,299190
27168,163996
136852,389686
87061,350354
174227,559263
60755,503038
19378,300771
12762,306166
30064,777916
169939,476684
22105,481142
151426,545867
47527,369979
18062,244462
83024,489302
87121,422222
32755,278156
129600,460214
181610,577916
72864,720522
39682,322509
140688,431216
46661,317353
54072,309717
60630,437353
72375,400582
32480,450902
51657,631425
77258,577977
121393,452769
84368,313553
100935,362193
44489,261583
82733,359960
35437,423850
25320,413565
49412,291038
175012,553946
161131,532124
79453,380315
66551,945171
164367,573091
104936,367247
40667,324893
11195,349812
103281,350142
112127,566063
184709,677498
132972,547215
47936,285466
8538,554827
169286,672170
171669,502510
46514,346374
94931,531245
64763,388081
159166,504326
166663,526008
167732,559750
146514,513004
116066,454548
1194,247524
153250,618484
20508,223111
149018,385549
148948,357292
94915,388405
87196,353163
44676,339387
123180,327343
31267,330286
150098,496274
76339,648181
95720,398651
184700,803229
139857,485483
24940,310819
25344,391480
65266,444366
65264,406940
139012,449018
109352,557945
143634,332696
51506,367184
185562,791907
8336,403505
129399,456857
136914,496450
183966,634549
56924,290302
162248,446251
68386,510158
50961,358558
51919,212495
112582,632625
58540,425326
175037,547061
26222,367948
124205,475797
3192,335606
81818,440552
20905,357705
28801,353356
104342,472843
24353,441352
126711,474007
125931,551818
22093,351034
98130,356724
65068,327593
120494,480750
80835,449899
43148,312469
172816,520177
67326,363510
121376,416979
176343,608861
148224,443159
150107,439435
56982,280179
149980,479873
120126,420706
87951,325582
50942,439706
24322,633550
15703,408256
8248,296867
59750,474838
106795,543539
145679,392200
64417,291017
39551,401768
116719,486575
6680,330422
67035,709785
15492,380587
95485,371237
27091,188434
26349,533669
134313,627045
51862,317953
96604,615704
141374,464843
43481,350805
109785,423248
63499,403129
35738,276625
118745,325136
176273,821842
83074,473176
68168,518750
58232,304591
2829,221260
145564,476538
49451,438198
12895,269783
170403,655473
78752,633032
85914,554857
6871,362258
168608,505599
185858,610519
168736,711364
94762,411132
58262,188073
83522,527646
14081,469281
115243,429155
135557,512905
110740,436456
18645,257828
34031,523279
12929,347652
7216,256051
122286,426426
21455,475664
172304,694502
112023,419749
138741,481454
35228,313828
115439,561528
72764,695086
88845,360501
177056,675347
29224,439975
181505,633340
69167,590322
136147,509572
70891,290792
147273,407828
38263,296139
168012,596472
146140,472282
64830,447871
182338,602044
174983,538684
183927,568996
184645,598128
128945,328514
154505,586805
113120,332053
10205,386636
1235,261277
179129,786322
457,232841
178654,543474
45140,569730
59967,241116
134489,485920
144217,622985
172382,679327
11807,305712
36142,336383
85807,383624
106794,555051
132250,473897
71232,383530
103655,493762
171160,498750
158812,437890
4600,172952
34706,348363
15170,227166
185939,793687
75663,508940
46472,284786
41187,298642
117617,492495
20202,321587
59499,513880
123970,588396
121623,478289
61372,441474
87144,452450
55479,902472
20922,477917
176159,728202
136823,385236
8744,264475
141683,508613
68587,426114
115487,704485
178671,609806
66573,597644
50489,253250
53150,376027
76262,403056
180526,675639
142784,391782
145423,394070
167314,705541
4127,256089
43719,304243
44950,305415
16226,404272
86806,347780
85371,485207
70805,320060
12447,205176
74874,436295
140409,418698
178973,573352
153209,495531
35340,275252
161468,602728
61380,422840
60368,528387
108619,365235
29416,126888
99998,324466
104055,501904
150873,590833
72915,373834
77425,276007
143176,479327
132510,493819
72422,396307
137906,430847
42833,397946
26979,256153
152752,500436
8241,313639
85472,546072
9433,373328
6520,425937
121515,474522
95785,421869
70795,1052031
162543,515639
113196,347887
116023,518318
181457,627939
142176,376800
11302,353253
26062,448551
138251,514660
159144,506895
129098,446242
84723,434934
68553,425782
134599,339666
90579,435210
166206,459720
147902,343431
87046,449796
94129,366225
7835,290757
22354,300962
52537,276155
83666,463066
120675,700342
166831,589867
94151,392186
14805,281860
16144,393942
162879,516741
87581,528821
100301,771785
8693,336908
8259,288050
112805,506934
93012,504867
70191,390336
46594,375229
10678,279660
170363,670136
159830,435824
30087,443163
171522,544544
111292,470792
66091,660804
26873,254858
157276,465431
117891,452085
127598,470029
157010,404326
106732,481081
175815,607277
141662,446753
132109,429725
174684,562974
48633,491177
95490,461448
83988,553248
29436,183165
89970,408500
143111,472127
2858,274496
14922,304384
39875,370691
163824,476258
31265,330298
108462,332340
107132,464980
14104,344964
26145,322987
39891,318341
19696,486400
116834,445044
132052,627203
112844,438676
138311,477291
103432,442632
8944,363551
164244,520498
141887,528579
89747,512353
48346,473921
68589,424402
81991,402174
157553,484059
57418,521762
60722,372571
76031,451745
49954,154563
108672,412500
12427,293311
59714,364498
104223,505474
127745,367554
146123,435082
122897,676625
172142,426116
51907,466851
143560,527112
2802,384215
13546,444539
148208,517049
133265,516701
181911,575441
58946,211033
6085,416370
138255,531555
37107,450343
126094,710116
84934,356262
22056,297530
68364,617609
74628,435796
156108,634977
27584,260324
48919,382374
178954,585247
9228,303862
129121,354702
62927,313705
34898,271792
41558,456156
28369,599959
31005,292060
156837,478662
177418,659503
55732,331509
117872,528896
142107,687657
145224,708143
60792,413627
132749,341701
139949,494810
181151,699764
46683,323531
101711,546931
152928,546327
136189,707954
133967,600051
67923,734754
39810,604778
181329,561903
138653,565464
109058,466991
90150,527704
153592,329455
106607,359728
123673,547294
88006,346060
13794,337420
132824,524338
109807,315056
27902,327778
45131,540729
82858,297004
152778,506133
155517,502229
92692,588445
82919,526800
71081,564143
97619,472576
139849,532449
121149,425390
6953,423046
178164,759172
38652,228259
18466,236453
32162,206548
47488,276100
29746,368556
124954,551079
17210,245559
22224,308336
150111,492794
36264,362084
70322,425135
175163,677518
141841,594645
147467,442228
138117,397522
160576,558721
92161,488538
163227,504478
141413,427440
67784,625164
117753,586446
55232,411556
2792,286769
129654,453322
71338,431255
159723,520886
135775,396227
137317,493740
156700,567822
55779,306528
134595,306280
86994,381720
69474,385690
143650,540636
178482,563596
103301,419435
26403,264443
89654,465456
155759,427740
84148,670724
111732,600874
145943,769838
122625,520170
58520,610612
127348,520093
36727,308855
152811,360936
1932,313958
47856,459094
126697,385464
126067,671232
77590,387629
131158,379634
32075,227675
100311,766417
35414,190276
163357,688985
174880,566647
23478,249177
150288,472645
110419,579140
175113,664477
107333,440625
69007,391513
133017,356546
156060,378339
62058,516965
19656,341973
97425,537169
105958,428010
102221,409893
44860,305365
74919,457353
65559,306914
47621,484756
170290,556409
169447,538204
8484,334720
15639,364741
24232,332232
121998,363502
111846,400035
119156,330688
91996,362602
74906,537081
36846,371691
69961,738480
24990,361390
92652,458889
119689,408211
59103,339265
147874,529964
130453,323341
886,307929
123832,449847
10279,343537
63458,225210
185747,645101
31628,378860
39043,398223
119752,466909
3576,177226
117467,510816
308,257002
2865,246152
177349,686942
97190,453380
100520,337464
111178,369717
14226,478651
118819,438679
14401,304250
68746,396588
29877,229674
164080,538539
44212,419707
171693,568155
17840,320583
108109,446430
121053,335336
125924,718797
103187,464129
61534,433953
57588,631310
48581,494491
6946,306900
13567,459603
123312,406228
72493,485412
172183,499559
147245,514951
13862,398112
39870,313957
64489,443851
148100,436501
152952,626013
52420,310368
121883,382775
1343,234895
76334,611029
94770,382126
122274,377972
132813,508038
12226,250508
138356,497486
71531,555999
115787,382582
18043,224991
64790,344970
22994,255622
73932,734046
75358,511139
149375,389566
174850,633748
147380,429267
11191,282462
65696,551895
99375,532969
126281,497300
135439,504044
84480,431428
115795,414051
102877,688053
112233,303302
74975,413355
111545,470242
129873,340898
62687,408432
52593,311321
54474,365979
45320,385888
107051,549177
93339,650807
54918,263607
31969,332199
78310,667484
158286,450503
107085,425335
43379,376255
158858,496414
173201,541028
46325,415688
178614,697523
68843,392764
43593,381710
44379,227923
23854,266117
97497,418408
131570,431492
56547,392081
54931,335416
113576,484258
101576,427436
178771,668256
157612,549113
43810,460424
60349,261337
165019,520659
76629,414053
5465,415235
99734,473666
152100,332286
87370,479957
131323,483625
66934,355634
13010,314491
64408,662092
18904,227427
136929,555674
60116,653682
155907,439714
20812,328368
129384,684495
185238,749775
22325,260804
49687,516180
156788,449264
151625,763279
154070,436396
91791,302647
87119,437071
175845,572596
172581,750612
158924,562019
100759,395909
28004,282710
65801,367659
85531,567564
66510,908694
63468,259802
145543,505424
180100,522501
149736,371054
80773,613051
31966,339836
68123,643948
117883,430382
30832,348808
162411,528862
78621,486659
123059,445953
92836,680089
71890,551857
152354,486678
123261,423856
58030,292177
120619,496589
111914,395922
28611,335237
148740,378510
9616,392644
158752,459429
164952,533234
31107,339145
81706,407039
11496,346849
95854,623816
179955,633280
6591,420154
162622,673265
15837,276433
40505,356907
37288,432342
175414,528598
170343,521970
50346,346272
65223,220335
162325,490298
15194,143962
165223,515803
108188,423542
170893,607680
29691,239186
10879,352118
41596,288297
67539,472102
130698,396221
60161,354546
185301,546880
174728,638830
45929,254690
102833,692136
21585,352224
159013,536259
26353,281669
90725,437210
123699,625877
18800,394836
56709,361631
144395,462383
130632,308681
103761,447953
96136,400964
58504,605963
29503,169355
130015,562053
53243,446948
46902,171663
22489,144332
37582,279960
180549,493067
8091,291560
161735,568837
34766,577014
66347,374709
157728,502323
98628,454732
117647,395217
182406,767142
7870,254104
167356,622648
143370,746690
25534,353424
67007,469950
76598,367718
106591,431561
158986,519701
89302,337609
69678,444980
49721,401637
82705,478442
117020,366751
115785,365246
120757,458529
167668,654055
153325,652221
171408,550200
38032,460399
39086,393640
171262,485212
124006,552886
139630,447274
134248,420555
121074,427631
155004,494975
132735,604279
114677,341000
123030,403456
110259,380744
141898,601870
122637,556526
145751,542150
2045,283752
74309,356808
4502,348465
36031,303935
3524,376590
51890,374142
135824,510038
132411,504213
86209,364758
30462,394590
90913,344404
65602,547062
84161,740344
92788,540911
72617,455603
99565,307649
61215,245674
167965,564181
109765,371910
76309,696344
89895,451736
165506,579927
109404,485700
26181,394554
100611,534834
10756,243028
167776,468485
119278,620115
174369,596695
56928,225079
107396,566919
22048,463032
18064,307593
31750,415661
99078,625949
21599,441875
146201,314275
117503,383215
6493,361072
154739,380720
154874,537174
24672,276596
50969,429375
181518,599508
78428,550085
16956,425997
13731,321113
83966,404179
82019,406603
128962,385570
57524,322187
98152,362790
67195,347848
125181,403871
130016,550038
45481,325041
37331,467072
176197,641089
84251,673279
130826,479800
99023,332206
17450,393584
29754,275505
63493,379106
149890,806028
23207,420038
101354,572129
163673,480018
125259,397003
7770,327333
51407,302011
164348,580900
48794,298740
118616,450434
53099,414567
98925,367846
177055,689636
59830,368131
79412,493324
165830,486835
51608,573717
76016,427258
38778,223264
107244,546354
183478,626333
179108,690939
72229,381066
129977,467809
140737,556258
69261,701920
65849,325149
137815,465886
119957,468826
84587,387477
98247,616097
170281,557769
64311,491091
75597,475907
17607,332468
160267,516781
151597,600498
152314,558970
13401,394891
777,228435
135491,488547
34367,344332
170925,645530
46735,343884
60622,324822
40146,282453
173640,405195
172222,494594
43090,360936
117816,414444
45276,467425
80353,456418
84320,717924
132322,412681
104395,645327
139928,479942
183528,586196
45066,415899
35919,254675
164715,503561
1195,247147
67713,397951
119153,604567
29740,368015
141225,365585
32082,195976
40442,440274
39685,259099
121152,434746
184291,577538
16187,342009
24494,311864
152436,516471
80939,450535
161643,499555
108674,390943
133163,493933
2378,253591
77980,401255
90300,510057
134262,446407
120640,665075
35487,261715
157177,464861
144582,471821
69607,393643
70492,520685
68642,427745
74617,385071
64618,363261
142220,344143
185236,657607
118120,513611
171383,667450
181956,532214
47081,380318
149002,493934
73539,402909
26595,320314
150052,546020
123925,485075
185789,539426
57128,465425
167896,449097
108556,321384
119658,300092
149329,362134
13571,498785
133108,400764
155244,429555
40225,390956
45811,414242
132505,523012
138459,439502
123764,356299
80161,440761
176768,503060
170304,505681
93500,768815
4788,274939
142128,384501
158224,543963
36611,305344
102540,487325
90492,407690
3745,455063
170158,542613
77946,568046
4672,366011
6211,337533
173258,499430
82898,403537
75248,504065
110491,346646
69332,616915
41650,281171
117566,431923
88410,479635
144020,372495
104980,353089
38292,363896
23627,312822
169818,531284
89207,710158
80634,457789
173433,586358
178501,599728
126555,376357
174066,533315
169185,505667
69310,537246
82522,327968
156003,387350
168843,480904
113386,383178
12565,206646
15351,268740
53807,423132
11511,230486
18046,228867
147027,415729
161724,509599
15616,249830
126766,316642
77813,462198
55094,366249
77649,395339
122806,586009
98498,303360
62994,363638
28583,331380
33080,273431
133719,374452
80429,593102
93553,467297
7605,292641
169956,480870
181010,643383
51225,504685
84916,443197
169707,494509
68846,353375
154845,492586
182149,538014
124041,517383
8228,285618
18743,373185
92828,653419
143024,629722
100306,770431
90162,498029
89392,357955
173595,491373
23175,366777
70379,465638
130562,432426
73706,465581
87591,340530
119748,446600
162316,503238
126719,489593
81142,448599
95411,519784
141386,370345
98459,415925
184644,519388
134145,294656
78267,536267
79466,356402
180481,521212
76102,536830
142101,613460
25731,271641
156629,434182
151915,644604
24924,421887
102273,538026
52577,303158
49281,332122
25969,369420
114508,378928
131459,521471
73239,397615
129741,462472
83426,475129
47305,296784
99070,476148
171165,465774
77481,421012
89536,369302
173103,482289
20364,162164
147692,471782
104902,398235
177795,845035
35828,370311
97872,504006
116360,385189
110905,797344
173760,537047
85862,636973
77614,322852
66736,400148
57978,632860
58798,275142
4563,227756
35128,307790
107951,550357
157720,468100
177076,689840
181972,576888
7052,417753
121800,407430
102967,407422
84845,470453
136010,569548
101966,469722
115482,508245
79601,981207
44706,596174
180005,605650
92962,654799
117496,461602
61277,591085
75406,471153
119319,307695
66385,525919
149990,457812
116503,452592
51067,209357
22445,349724
156862,374098
128673,449090
142710,442026
152865,441949
92052,300265
87402,493233
71493,422788
180574,540431
99752,383778
1288,263571
134756,425660
74858,472506
18255,431113
148901,439701
97140,414906
88144,447258
54181,266466
183873,537753
92496,382079
23405,390605
182019,611661
168881,482048
113928,467108
150390,558521
110353,470610
173806,564824
167420,527489
175066,600224
8983,307027
135838,384555
31764,462620
94476,429784
69581,297288
136252,463845
180214,666824
47444,337065
58047,344339
72675,498455
71117,435655
184072,728951
84075,517483
159758,585999
48560,574581
134186,441508
172686,436083
30591,331954
127087,363613
136134,429412
77051,439311
5932,374915
126048,504401
120892,460156
146800,422333
41396,223427
118580,432172
181934,609780
27175,138638
79050,410382
125960,315005
128877,484513
144725,430028
182556,661941
23228,297656
99397,365268
103725,482545
61311,436247
90809,506572
16639,257495
164111,672872
133428,471510
74854,443104
141702,463090
108899,496257
136431,681352
42198,413249
161369,445470
165403,469182
62516,240879
90184,503067
90098,555384
20836,333262
180707,597021
79585,818532
106393,277338
13365,378746
120299,338423
15141,139657
79805,385419
54566,375767
57256,750926
113659,543831
156607,509272
104309,410562
175983,597327
60646,315260
164260,516366
168165,506511
56728,364997
102538,415042
63890,353283
62645,268826
179056,741025
15169,176176
165120,481473
114112,442814
180919,723524
40912,209715
114293,562418
51483,200939
142548,440639
106489,381891
37801,397811
141580,462160
48597,347727
20918,396012
10903,390343
10045,194109
16174,332310
110679,721160
72830,717527
57798,308153
132274,309006
25222,340609
90172,425782
175955,547173
66064,750614
91274,441100
89855,439676
49183,398323
167975,512638
72425,416960
183329,641084
69815,619907
111957,434525
51466,123305
172245,562117
18367,342512
177972,829979
560,173950
9917,392576
120662,659068
139489,370107
150473,417644
143762,365305
95229,425897
69042,493001
92944,523881
66401,312911
4270,349424
130421,425163
65835,398929
155781,446194
79084,491367
62684,384344
74148,329466
176189,679144
151574,713018
62856,389082
78716,414871
117279,439971
54132,226408
65661,481820
111706,551669
29369,299189
109904,353293
65632,487302
160997,480214
5708,347415
14562,285734
6474,332765
183501,618867
105926,502964
82841,364850
184889,620765
33958,434293
158069,436739
83598,598591
78413,702893
13414,407373
10282,362251
110168,474381
4241,541412
115090,497189
109695,449594
123161,420297
3460,519724
36113,387831
32375,491693
77608,386360
56152,429827
182988,659893
22226,285533
34472,428516
73378,458599
5837,347950
15937,235762
120221,389148
82807,477075
172772,476934
162910,405571
33934,347785
23686,356405
96736,783224
105502,498084
168381,482904
82199,288468
152858,437132
68365,593179
120827,563109
138052,422564
13200,465076
70421,498106
71527,519276
169869,566662
22182,349339
93194,587446
174247,706229
159475,525171
47019,250132
116211,377376
93177,459653
100509,361209
142686,510255
77160,347045
85086,351223
61676,390785
86189,404524
55098,407031
49343,236916
65239,438797
59507,594482
12486,152217
127710,415792
62377,479537
26776,410013
81643,373622
104340,481188
128913,418598
109059,429189
125620,453540
120465,481190
23442,324873
95777,488280
102320,513752
5012,173487
77949,398788
74021,617762
182081,602600
169184,517188
118583,456564
164706,475585
137314,426729
94651,764040
36651,337319
151108,381458
156470,504318
117967,617728
101144,489088
62975,353685
153815,510797
49310,500682
138800,470165
6857,328261
153848,605743
172584,724669
37743,367559
114744,441368
178244,656765
86675,521327
165710,602668
159864,513725
134311,612322
174322,842274
38895,296738
148973,368708
174145,610634
14317,478379
148276,533651
145542,483713
53863,287918
162126,424547
80168,444899
97889,435761
59903,327578
45694,482383
105805,493946
13360,418015
40706,314259
75488,376764
180968,665523
110898,728353
178334,785858
164472,478138
57655,310354
152541,612704
95586,492746
44758,317162
79500,553658
11140,348471
69173,590647
163417,481251
55397,305981
182336,563979
96997,445105
57646,398660
30694,383254
19783,372698
49839,344946
61556,645116
30887,366882
98106,400056
24139,252131
166482,467000
153805,442516
11642,284609
951,194593
12847,315357
109600,382575
46999,392002
175469,692067
51629,413645
32133,335867
54777,438386
106146,331948
166213,530609
107571,298382
101635,469354
12480,203752
57013,319255
55713,343907
86457,764731
108947,532371
92417,410617
101024,343897
170430,743787
87746,565039
25262,401270
62146,425424
134987,544965
7465,335769
50228,382961
150119,490903
33568,332602
8738,261059
157440,563644
11876,325066
47729,322363
172760,584679
64116,325375
179881,680708
124122,551761
179633,593630
167945,516585
37733,327265
104192,510286
106184,422061
34770,299389
135924,413772
169884,551021
18069,267206
23534,389016
12548,268897
153726,463733
138758,377032
162734,475621
177816,602972
14453,503326
4160,367010
93001,386345
48085,303401
22951,225799
102699,466590
126121,387784
36253,365933
48819,250295
88859,447360
87540,612697
33484,317059
47409,328165
130654,336871
181219,574383
136529,518027
11706,410831
49515,408022
118730,492823
65815,409082
132410,486904
109125,540636
89033,481099
8115,421478
68841,393101
138310,447795
106,225826
132203,475887
112205,360704
93311,667092
38417,353167
35334,313567
85541,710466
12392,300276
123014,365092
2518,402168
167370,485339
16703,414899
78530,283487
27670,389268
124839,511884
99706,627490
125454,371950
42310,325500
140410,466741
8147,307369
64045,578007
165125,532264
180363,586823
60401,453765
135855,546122
73190,387578
59158,320969
164146,725300
155829,382428
116124,376899
130918,475974
57569,399886
75294,493371
119823,555297
10444,360976
82303,363000
15499,242077
7953,321262
43344,433700
15021,372906
176339,658983
37759,328724
48262,416628
139289,353247
170325,710298
54227,279227
177010,718099
31444,268993
105479,540547
101008,445064
44066,286349
76582,404204
50808,258842
71658,406577
128363,495309
65059,402061
14740,263189
50338,291388
53652,321408
110816,544272
130426,377082
103249,446539
32683,329559
26998,392098
81484,441216
91910,429825
107152,415225
52321,319748
79790,362253
100302,757106
30869,355955
136088,474304
160754,487964
105408,431741
4939,280238
98516,418436
110523,415271
85983,579459
114698,372697
73663,502754
60235,321808
149741,449724
76237,372919
158657,599557
6514,409736
159934,587192
65318,351834
82177,296619
11113,229596
156035,576996
113907,470276
87717,398323
151722,533321
49920,140184
175363,565670
161709,559336
11406,272546
48304,871600
113700,354151
13562,486476
5582,426875
38678,347088
165253,454457
84039,455599
19620,395896
125089,422554
125377,489706
101804,308336
163154,406737
83155,400027
142860,510243
97290,343302
78322,564897
17839,357596
141282,586621
160814,481888
107037,454620
59886,207272
90734,456886
111078,555382
15081,434773
9368,383571
2368,235929
165105,513601
120914,614460
167884,449736
89721,400416
73417,380655
137266,342730
2203,439051
97221,511419
4814,243572
78486,611536
31785,542043
164308,517358
73159,465421
12928,351672
154236,474126
30501,428159
182663,592002
128032,603519
53606,315060
148383,323199
119102,574715
176329,641117
169276,617102
70562,953035
20650,341410
152633,466603
98988,383462
119209,442389
172301,636770
9083,234949
120488,420834
2854,299162
176934,742461
170793,640871
167062,632030
86285,723980
119673,441296
99484,340615
80081,451974
112514,407012
107976,546363
151968,325466
17180,384704
73376,420526
182952,653945
180306,602403
146358,564501
99838,479788
149774,318100
144353,349503
28253,402685
169495,504888
133125,463915
106707,422852
133135,455537
131153,400382
168919,504597
20600,149393
80755,463442
169114,572720
51300,345031
105358,486271
23779,355483
34996,249984
134609,366820
131052,525800
56779,386336
127175,378395
66528,512749
67926,723922
39251,299532
161628,502762
136523,403470
169329,508190
79659,814903
162356,647381
90568,555295
31003,267997
69469,404778
64749,464639
149960,394346
134728,502472
106565,398781
132045,556558
103749,467451
179692,833326
151212,593269
11099,187237
136474,321030
141068,390085
60222,305987
163669,569116
67626,623096
87300,462037
14122,333637
141605,496452
74265,448774
171575,669767
121284,473979
159242,493642
61307,369721
18102,326578
176107,724607
147276,426717
109461,574614
147326,428249
19315,368940
150867,527659
151159,465136
130777,626176
120565,433224
121038,491232
171263,459329
62603,427998
23966,305489
185563,548814
51396,293329
37296,446327
29822,351865
77140,494405
67670,365784
82369,351458
20932,594335
134288,419663
10898,410999
128254,351961
37518,218288
35254,357989
13789,358524
16470,370698
124580,426250
55769,448619
142970,402572
159407,514984
149050,408916
99947,598757
17012,383052
159069,531046
150441,609335
90864,457141
161201,488219
44195,426075
178287,788811
62742,278890
16709,315719
118672,418558
150494,457933
131845,424251
80776,366012
173695,584988
69750,558408
166105,465048
63252,310566
47560,420303
65297,506193
51259,264081
7288,363864
96748,280793
113155,390430
13643,418244
99438,497550
143904,501821
147858,532047
34885,499450
91783,299347
163701,452168
46126,187376
59182,286352
130399,477151
119242,450315
69492,433042
146568,394365
123324,492615
125025,573385
